views,price,floor,kitchen_area,living_area,total_floors,rooms,ceiling_height,total_area,year_built,latitude,longitude,address,floor_ratio,type_vtorichka,type_novostroyki,balcony_lodzhiya,balcony_balkon,balcony_net,bathroom_sovmeschennyy,bathroom_razdelnyy,bathroom_,house_type_kirpichnyy,house_type_monolitnyy,house_type_monolitno-kirpichnyy,house_type_blochnyy,house_type_panelnyy,house_type_derevyannyy,repair_trebuet_remonta,repair_evro,repair_kosmeticheskiy,repair_dizaynerskiy,repair_neizvestnyy,finishing_neizvestnyy,finishing_predchistovaya,finishing_bez_otdelki,finishing_chistovaya,furniture_net,furniture_kuhnya,furniture_hranenie_odezhdy,furniture_spalnye_mesta,parking_podzemnaya,parking_otkrytaya_vo_dvore,parking_za_shlagbaumom_vo_dvore,parking_nazemnaya_mnogourovnevaya,parking_net,technique_net,technique_stiralnaya_mashina,technique_holodilnik,technique_konditsioner,technique_posudomoechnaya_mashina,technique_vodonagrevatel,price_per_sqm,geometry,Kindergarten,School,Mall,Playground,Theatre,Supermarket,Subway Entrance,Bus Stop,Park,Square,Sports Centre,Hospital,Highway,Parking
245,5100000,13,,13.7,19.0,0.0,2.7,26.5,2022.0,55.680235,49.201707,"р-н Приволжский, Республика Татарстан, Казань, ул. Ярышлар, 6",0.6842105263157895,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,192452.83018867925,POINT (49.201707 55.680235),1,0,0,6,0,2,0,0,0,0,0,0,37,3
788,8999000,2,15.0,,6.0,1.0,2.7,35.4,2018.0,55.794958,49.229573,"р-н Советский, Республика Татарстан (Татарстан), Казань, ул. Туганлык, 5А",0.3333333333333333,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,254209.0395480226,POINT (49.229573 55.794958),1,1,0,4,0,0,0,1,1,0,0,0,115,2
2577,11190000,2,11.0,39.0,4.0,3.0,3.0,74.0,2011.0,55.817876,49.232744,"р-н Советский, Республика Татарстан, Казань, ул. Гидромонтажников, 26",0.5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,151216.2162162162,POINT (49.232744 55.817876),0,0,0,0,0,0,0,0,0,0,0,0,13,0
5,9190000,6,14.6,10.5,10.0,1.0,2.7,37.5,,55.80853,49.23026,"р-н Советский, с. Константиновка, ул. Анаса Тазетдинова, д. 5",0.6,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,245066.66666666666,POINT (49.23026 55.80853),1,0,0,2,0,0,0,0,0,0,1,0,73,5
173,15536000,5,26.7,,19.0,3.0,2.9,90.0,2022.0,55.81871,49.146461,"Республика Татарстан (Татарстан), Казань, Чистопольская ул., 88",0.2631578947368421,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,172622.22222222222,POINT (49.146461 55.81871),1,1,0,5,0,0,0,4,0,0,1,0,261,8
138,30499000,3,13.3,60.9,5.0,3.0,2.7,92.5,2015.0,55.785954,49.140379,"Республика Татарстан, Казань, ул. Айвазовского, 16",0.6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,329718.91891891893,POINT (49.140379 55.785954),5,1,0,2,0,2,0,1,0,0,2,0,90,4
672,7990000,7,13.7,,9.0,1.0,2.7,33.3,2023.0,55.738617,49.159289,"Республика Татарстан, Казань, ул. Ярдем, 3",0.7777777777777778,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,239939.93993993997,POINT (49.159289 55.738617),0,0,0,0,0,0,0,2,0,0,0,0,54,0
284,8550000,9,15.0,20.0,16.0,1.0,2.7,40.0,,55.824814,49.078045,"Республика Татарстан, Казань, ул. Энергетиков, 9",0.5625,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,213750.0,POINT (49.078045 55.824814),5,1,0,10,0,2,0,1,0,0,0,0,200,6
38,10160000,4,20.4,13.8,20.0,1.0,2.7,43.1,,55.73732,49.14358,"р-н Приволжский, ул. Владимира Кулагина, стр. 1",0.2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,235730.8584686775,POINT (49.14358 55.73732),1,0,0,1,0,2,0,4,0,0,0,0,69,6
25,12999999,19,9.9,14.6,19.0,1.0,2.8,35.5,2025.0,55.827934,49.163915,"р-н Ново-Савиновский, Республика Татарстан (Татарстан), Казань, ул. Гаврилова, 5",1.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,366197.1549295775,POINT (49.163915 55.827934),0,0,0,0,0,0,0,0,1,0,0,0,79,3
71,4450000,1,5.0,18.0,2.0,1.0,2.7,32.0,1963.0,55.845213,49.215946,"р-н Советский, Республика Татарстан (Татарстан), Казань, Ягодная ул., 45",0.5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,139062.5,POINT (49.215946 55.845213),1,1,0,0,0,1,0,2,0,0,0,0,31,1
994,6899000,9,7.5,17.0,10.0,1.0,2.7,33.0,1994.0,55.820506,49.130749,"Республика Татарстан, Казань, Чистопольская ул., 61",0.9,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,209060.60606060605,POINT (49.130749 55.820506),1,1,0,3,0,0,0,5,0,0,0,0,317,6
2016,15350000,7,14.0,,19.0,3.0,2.7,86.6,2021.0,55.801081,49.20504,"р-н Советский, Республика Татарстан, Казань, ул. Зур Урам, 1Кк5",0.3684210526315789,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,177251.73210161665,POINT (49.20504 55.801081),0,0,0,6,0,2,0,0,0,0,0,0,162,5
3216,5850000,1,7.0,18.0,9.0,1.0,2.7,35.2,1976.0,55.749106,49.221255,"Республика Татарстан (Татарстан), Казань, ул. Сафиуллина, 28",0.1111111111111111,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,166193.1818181818,POINT (49.221255 55.749106),2,2,0,1,0,2,0,2,0,0,0,1,76,0
20,17760000,3,21.3,36.8,10.0,3.0,2.7,73.7,,55.80853,49.23026,"р-н Советский, с. Константиновка, ул. Анаса Тазетдинова, д. 5",0.3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,240976.93351424695,POINT (49.23026 55.80853),1,0,0,2,0,0,0,0,0,0,1,0,73,5
789,9333222,11,17.0,28.0,23.0,2.0,2.7,50.0,2024.0,55.77276605037364,49.14129476196286,"Республика Татарстан (Татарстан), Казань, ул. Павлюхина, 73",0.4782608695652174,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,186664.44,POINT (49.14129476196286 55.77276605037364),1,1,1,3,1,2,0,6,2,0,0,0,194,7
624,6700000,6,8.0,17.0,10.0,1.0,2.7,35.0,2004.0,55.768491,49.243227,"Республика Татарстан (Татарстан), Казань, ул. Ноксинский Спуск, 28",0.6,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,191428.57142857142,POINT (49.243227 55.768491),1,0,0,7,0,2,0,2,0,0,0,0,98,8
229,13899000,11,17.0,50.0,23.0,2.0,2.7,80.0,2024.0,55.752242,49.167059,"Республика Татарстан, Казань, ул. Карбышева, 12А",0.4782608695652174,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,173737.5,POINT (49.167059 55.752242),1,0,0,1,0,0,0,3,1,0,0,1,97,1
381,8950000,4,9.0,,19.0,1.0,2.7,42.8,2019.0,55.724231,49.174884,"Республика Татарстан, Казань, ул. Рауиса Гареева, 111к2",0.21052631578947367,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,209112.1495327103,POINT (49.174884 55.724231),1,1,0,9,0,4,0,5,0,0,0,0,88,9
421,7000000,4,8.9,,4.0,3.0,2.5,58.6,1997.0,55.621729,49.155103,"Республика Татарстан, Лаишевский р-н, Песчано-Ковалинское сельское поселение, с. Песчаные Ковали, Октябрьская ул., 3А",1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,119453.92491467576,POINT (49.155103 55.621729),0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,17784000,4,21.3,36.8,10.0,3.0,2.7,73.7,,55.80853,49.23026,"р-н Советский, с. Константиновка, ул. Анаса Тазетдинова, д. 5",0.4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,241302.57801899593,POINT (49.23026 55.80853),1,0,0,2,0,0,0,0,0,0,1,0,73,5
4746,8700000,9,6.3,39.3,10.0,3.0,2.7,58.4,,55.753651,49.189616,"Республика Татарстан, Казань, ул. Хусаина Мавлютова, 17",0.9,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,148972.60273972602,POINT (49.189616 55.753651),2,1,0,3,0,3,0,2,1,0,1,0,137,6
117,7100000,8,8.0,14.8,9.0,1.0,2.7,29.4,2015.0,55.722416,49.171506,"Республика Татарстан, Казань, ул. Рауиса Гареева, 92",0.8888888888888888,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,241496.5986394558,POINT (49.171506 55.722416),2,0,0,15,0,2,0,3,0,0,1,0,107,10
171,14500000,9,10.6,42.7,9.0,2.0,2.7,67.7,2006.0,55.822225,49.151042,"Республика Татарстан, Казань, Чистопольская ул., 81",1.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,214180.20679468242,POINT (49.151042 55.822225),3,0,1,0,0,3,0,1,0,0,0,0,201,4
6698,7900000,5,7.2,,10.0,3.0,2.7,63.1,2000.0,55.754573,49.233624,"Республика Татарстан, Казань, ул. Юлиуса Фучика, 62",0.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,125198.09825673533,POINT (49.233624 55.754573),1,3,0,3,0,3,0,2,0,0,0,0,74,4
607,10499999,4,12.0,27.0,9.0,1.0,2.7,40.9,2022.0,55.762378,49.201052,"Республика Татарстан, Казань, пр. Яраткан, 3",0.4444444444444444,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,256723.69193154035,POINT (49.201052 55.762378),2,0,0,22,0,1,0,0,1,0,0,0,163,11
14,12730000,3,17.3,29.8,10.0,2.0,2.7,60.8,,55.80853,49.23026,"р-н Советский, с. Константиновка, ул. Анаса Тазетдинова, д. 5",0.3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,209375.0,POINT (49.23026 55.80853),1,0,0,2,0,0,0,0,0,0,1,0,73,5
1415,9980000,2,10.0,30.0,19.0,2.0,2.7,57.7,,55.803368,49.240254,"р-н Советский, Республика Татарстан, Казань, ул. Натана Рахлина, 13",0.10526315789473684,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,172963.6048526863,POINT (49.240254 55.803368),3,0,0,9,0,3,0,0,0,0,0,0,111,14
410,4590000,1,5.6,19.0,9.0,1.0,2.7,32.5,1991.0,55.877339,49.062989,"Республика Татарстан, Казань, ул. Литвинова, 55",0.1111111111111111,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,141230.76923076922,POINT (49.062989 55.877339),2,1,0,0,0,0,0,2,0,0,0,0,17,0
1209,8300000,1,12.3,13.1,9.0,1.0,2.7,41.8,2023.0,55.738617,49.159289,"Республика Татарстан, Казань, ул. Ярдем, 3",0.1111111111111111,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,198564.5933014354,POINT (49.159289 55.738617),0,0,0,0,0,0,0,2,0,0,0,0,54,0
1770,8300000,3,5.9,,5.0,3.0,2.7,59.7,1971.0,55.820678,49.10221,"Республика Татарстан (Татарстан), Казань, Черноморская ул., 9",0.6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,139028.4757118928,POINT (49.10221 55.820678),2,3,0,9,0,3,0,1,0,0,0,0,234,15
3404,26570000,6,13.0,58.3,17.0,3.0,2.7,81.7,2021.0,55.788292,49.152471,"Республика Татарстан, Казань, ул. Достоевского, 57",0.35294117647058826,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,325214.1982864137,POINT (49.152471 55.788292),1,1,0,4,0,3,0,5,1,0,0,1,208,22
57,8010000,4,,14.1,20.0,0.0,2.7,26.8,,55.73732,49.14358,"р-н Приволжский, ул. Владимира Кулагина, стр. 1",0.2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,298880.5970149254,POINT (49.14358 55.73732),1,0,0,1,0,2,0,4,0,0,0,0,69,6
999,3850000,4,6.0,27.0,4.0,2.0,2.7,41.1,1961.0,55.814259,48.904904,"р-н Кировский, Республика Татарстан (Татарстан), Казань, Привокзальная ул., 38",1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,93673.96593673965,POINT (48.904904 55.814259),1,0,0,0,0,1,0,2,0,0,0,0,41,0
1930,13000000,4,7.0,45.0,9.0,3.0,2.7,64.0,1973.0,55.784202,49.150683,"Республика Татарстан (Татарстан), Казань, ул. Вишневского, 51/1",0.4444444444444444,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,203125.0,POINT (49.150683 55.784202),1,1,0,4,0,2,0,2,1,0,0,0,179,15
124,3500000,1,8.9,14.6,4.0,1.0,2.7,31.4,2024.0,55.713152,49.32907,"Республика Татарстан (Татарстан), Пестречинский р-н, Богородское сельское поселение, д. Куюки, ул. 22-й Квартал, 11",0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,111464.96815286625,POINT (49.32907 55.713152),0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,7789000,4,12.0,,10.0,2.0,2.7,40.0,,55.760043,49.238421,"Республика Татарстан, Казань, ул. Академика Завойского, 17",0.4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,194725.0,POINT (49.238421 55.760043),1,0,0,11,0,2,0,1,0,0,0,0,116,2
5,10776000,8,13.8,10.5,10.0,1.0,2.7,36.6,,55.80853,49.23026,"р-н Советский, с. Константиновка, ул. Анаса Тазетдинова, д. 5",0.8,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,294426.2295081967,POINT (49.23026 55.80853),1,0,0,2,0,0,0,0,0,0,1,0,73,5
2258,13350000,3,29.0,48.0,5.0,3.0,2.7,90.7,,55.711103,49.186391,"р-н Приволжский, Республика Татарстан, Казань, Безоблачная ул., 4",0.6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,147188.5336273429,POINT (49.186391 55.711103),0,0,0,0,0,0,0,0,0,0,0,0,15,0
299,7300000,7,8.5,30.0,10.0,2.0,2.7,49.8,1993.0,55.840447,49.132187,"Республика Татарстан, Казань, ул. Фатыха Амирхана, 97",0.7,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,146586.3453815261,POINT (49.132187 55.840447),1,1,0,3,0,5,0,3,0,0,0,0,116,1
667,2550000,1,5.6,17.3,2.0,1.0,2.7,31.3,1971.0,55.831701,48.778933,"Республика Татарстан, Зеленодольский р-н, Октябрьское сельское поселение, пос. Октябрьский, Новая ул., 2",0.5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,81469.64856230032,POINT (48.778933 55.831701),0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,7300000,11,,,23.0,0.0,2.7,29.2,2019.0,55.768025,49.173824,"Республика Татарстан, Казань, ул. Аметьевская Магистраль, 16к2",0.4782608695652174,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,250000.0,POINT (49.173824 55.768025),1,0,0,7,0,3,0,0,0,0,0,0,109,8
440,6200000,4,5.5,41.5,5.0,3.0,2.7,57.8,1971.0,55.864298,49.219871,"р-н Советский, Республика Татарстан, Казань, Парковая ул., 4",0.8,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,107266.43598615918,POINT (49.219871 55.864298),4,3,0,7,0,6,0,5,1,0,0,0,172,12
10,16420000,5,16.5,48.4,10.0,3.0,2.7,87.4,,55.80853,49.23026,"р-н Советский, с. Константиновка, ул. Анаса Тазетдинова, д. 5",0.5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,187871.85354691074,POINT (49.23026 55.80853),1,0,0,2,0,0,0,0,0,0,1,0,73,5
92,11102400,3,17.1,,20.0,3.0,2.7,67.0,,55.72845490330128,49.17618036245726,"Республика Татарстан (Татарстан), Казань, ул. Гарифа Ахунова, 16",0.15,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,165707.46268656716,POINT (49.17618036245726 55.72845490330128),3,2,0,6,0,1,0,3,0,0,0,1,137,23
546,10799000,9,9.4,57.9,9.0,4.0,2.7,92.9,1997.0,55.778461,49.220895,"Республика Татарстан, Казань, пр-т Победы, 122",1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,116243.27233584499,POINT (49.220895 55.778461),2,1,1,4,0,2,0,3,1,0,0,0,208,10
1225,8895000,4,9.5,38.5,4.0,2.0,2.7,66.4,2010.0,55.806105,49.267967,"р-н Советский, Республика Татарстан, Казань, Интернациональная ул., 33А",1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,133960.84337349396,POINT (49.267967 55.806105),1,0,0,0,0,1,0,2,0,0,0,0,33,1
866,14500000,5,11.5,,10.0,2.0,2.7,62.0,2021.0,55.767494,49.094709,"Республика Татарстан, Казань, Портовая ул., 37Вк2",0.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,233870.96774193548,POINT (49.094709 55.767494),1,0,0,2,0,1,0,0,0,0,0,0,69,6
2179,16990000,9,20.8,23.3,20.0,3.0,2.7,60.8,2023.0,55.805224,49.178414,"р-н Советский, Республика Татарстан (Татарстан), Казань, ул. Новаторов, 8А",0.45,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,279440.7894736842,POINT (49.178414 55.805224),2,2,0,8,0,1,0,0,1,0,0,0,141,14
18,9911000,5,10.2,15.7,10.0,1.0,2.7,33.0,,55.80853,49.23026,"р-н Советский, с. Константиновка, ул. Анаса Тазетдинова, д. 5",0.5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,300333.3333333333,POINT (49.23026 55.80853),1,0,0,2,0,0,0,0,0,0,1,0,73,5
144,12700000,6,12.0,32.0,22.0,2.0,2.7,57.0,,55.818736,49.143218,"Республика Татарстан, Казань, Чистопольская ул., 86/10",0.2727272727272727,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,222807.01754385966,POINT (49.143218 55.818736),3,1,1,8,0,2,0,3,0,0,1,0,201,7
1469,7390000,15,9.0,30.0,19.0,2.0,2.7,48.0,2022.0,55.680235,49.201707,"р-н Приволжский, Республика Татарстан, Казань, ул. Ярышлар, 6",0.7894736842105263,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,153958.33333333334,POINT (49.201707 55.680235),1,0,0,6,0,2,0,0,0,0,0,0,37,3
882,13800000,1,8.3,,4.0,3.0,2.7,67.7,1933.0,55.795393,49.131468,"Республика Татарстан, Казань, ул. Карла Маркса, 54",0.25,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,203840.47267355982,POINT (49.131468 55.795393),1,2,0,1,1,1,0,5,2,0,0,1,255,14
301,22900000,3,17.0,45.7,19.0,3.0,2.7,85.8,,55.82941,49.16284,"р-н Ново-Савиновский, ул. Гаврилова, з/у 7",0.15789473684210525,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,266899.7668997669,POINT (49.16284 55.82941),0,0,0,0,0,0,0,0,1,0,0,0,92,4
863,21744000,7,17.1,33.0,10.0,2.0,2.7,67.8,,55.8027,49.18031,"р-н Советский, ул. Н. Ершова, жилой дом",0.7,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,320707.9646017699,POINT (49.18031 55.8027),2,0,2,8,0,2,0,2,0,0,0,1,167,16
1635,6100000,7,18.2,10.5,18.0,1.0,2.7,36.0,2017.0,55.72875496465659,49.19077508080683,"Республика Татарстан (Татарстан), Казань, ул. Оренбургский Тракт, 140Г",0.3888888888888889,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,169444.44444444444,POINT (49.19077508080683 55.72875496465659),0,0,0,0,0,1,0,2,0,0,0,1,104,4
155,9390000,5,9.0,17.0,10.0,1.0,2.7,33.8,2022.0,55.768891,49.092733,"Республика Татарстан, Казань, Портовая ул., 37к2",0.5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,277810.650887574,POINT (49.092733 55.768891),1,0,0,2,0,1,0,0,0,0,0,0,76,6
178,5790000,2,6.0,18.0,5.0,1.0,2.7,31.5,1962.0,55.836433,49.08949,"Республика Татарстан, Казань, пр-т Ибрагимова, 25",0.4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,183809.52380952382,POINT (49.08949 55.836433),3,2,0,11,0,4,0,7,0,0,0,1,215,9
295,14500000,4,18.0,,5.0,3.0,2.7,95.0,2024.0,55.681661,49.191565,"р-н Приволжский, Республика Татарстан, Казань, ул. Генерала Ерина, 5Д",0.8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,152631.57894736843,POINT (49.191565 55.681661),0,0,0,2,0,0,0,0,0,0,0,0,25,7
338,4800000,1,8.0,32.0,2.0,2.0,2.7,43.1,1959.0,55.870162,49.086588,"Республика Татарстан (Татарстан), Казань, Ново-Караваевская ул., 8",0.5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,111368.90951276102,POINT (49.086588 55.870162),3,1,0,5,0,3,0,2,0,0,0,0,73,0
11,12960000,2,15.9,31.2,10.0,2.0,2.7,61.2,,55.80853,49.23026,"р-н Советский, с. Константиновка, ул. Анаса Тазетдинова, д. 5",0.2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,211764.70588235292,POINT (49.23026 55.80853),1,0,0,2,0,0,0,0,0,0,1,0,73,5
5639,7500000,8,14.0,22.0,22.0,2.0,2.6,51.0,,55.733681203063,49.18540211798833,"Республика Татарстан (Татарстан), Казань, Оренбургский пр., 207",0.36363636363636365,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,147058.82352941178,POINT (49.18540211798833 55.733681203063),1,0,0,1,0,1,0,5,0,0,0,1,145,2
909,3199000,5,,17.0,5.0,0.0,2.7,27.5,2022.0,55.722431,49.333275,"Республика Татарстан, Пестречинский р-н, Богородское сельское поселение, д. Куюки, Молодёжная ул., 29",1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,116327.27272727272,POINT (49.333275 55.722431),0,0,0,0,0,0,0,0,0,0,0,0,1,0
